COSMIC_ID,CCLE_Name,DRUG_ID,DRUG_NAME,LN_IC50
1298157,JIMT1_BREAST,1004,Vinblastine,-4.725273
1298157,JIMT1_BREAST,1005,Cisplatin,4.228757
1298157,JIMT1_BREAST,1006,Cytarabine,1.993324
1298157,JIMT1_BREAST,1007,Docetaxel,-5.567102
1298157,JIMT1_BREAST,1008,Methotrexate,-0.679447
1298157,JIMT1_BREAST,1010,Gefitinib,3.956903
1298157,JIMT1_BREAST,1011,Navitoclax,1.520923
1298157,JIMT1_BREAST,1012,Vorinostat,1.700576
1298157,JIMT1_BREAST,1013,Nilotinib,3.608999
1298157,JIMT1_BREAST,1014,Refametinib,3.056458
1298157,JIMT1_BREAST,1016,Temsirolimus,0.526766
1298157,JIMT1_BREAST,1017,Olaparib,4.534884
1298157,JIMT1_BREAST,1018,Veliparib,5.072177
1298157,JIMT1_BREAST,1019,Bosutinib,3.364165
1298157,JIMT1_BREAST,1020,Lenalidomide,4.090009
1298157,JIMT1_BREAST,1021,Axitinib,4.367212
1298157,JIMT1_BREAST,1022,AZD7762,0.018747
1298157,JIMT1_BREAST,1024,Lestaurtinib,1.18818
1298157,JIMT1_BREAST,1026,Tanespimycin,-0.974389
1298157,JIMT1_BREAST,1029,Motesanib,5.609763
1298157,JIMT1_BREAST,1032,Afatinib,1.656334
1298157,JIMT1_BREAST,1033,Vismodegib,5.214695
1298157,JIMT1_BREAST,1042,Doramapimod,4.612558
1298157,JIMT1_BREAST,1051,Alisertib,3.315545
1298157,JIMT1_BREAST,1053,MK-2206,3.41253
1298157,JIMT1_BREAST,1054,Palbociclib,4.818237
1298157,JIMT1_BREAST,1057,Dactolisib,-2.177153
1298157,JIMT1_BREAST,1058,Pictilisib,0.867672
1298157,JIMT1_BREAST,1059,AZD8055,-0.482424
1298157,JIMT1_BREAST,1060,PD0325901,3.194155
1298157,JIMT1_BREAST,1062,Selumetinib,4.348849
1298157,JIMT1_BREAST,1068,Obatoclax Mesylate,0.939146
1298157,JIMT1_BREAST,1072,Avagacestat,4.826021
1298157,JIMT1_BREAST,1073,5-Fluorouracil,5.543439
1298157,JIMT1_BREAST,1079,Dasatinib,-1.039739
1298157,JIMT1_BREAST,1080,Paclitaxel,-3.922563
1298157,JIMT1_BREAST,1083,Crizotinib,3.136208
1298157,JIMT1_BREAST,1085,Sorafenib,2.254745
1298157,JIMT1_BREAST,1086,BI-2536,-2.831329
1298157,JIMT1_BREAST,1088,Irinotecan,4.420548
1298157,JIMT1_BREAST,1089,Oxaliplatin,3.278499
1298157,JIMT1_BREAST,1096,Tozasertib,5.241832
1298157,JIMT1_BREAST,1131,PRIMA-1MET,5.1412
1298157,JIMT1_BREAST,1133,Serdemetan,3.840387
1298157,JIMT1_BREAST,1168,Erlotinib,3.045408
1298157,JIMT1_BREAST,1175,Rucaparib,4.28608
1298157,JIMT1_BREAST,1177,Niraparib,5.582092
1298157,JIMT1_BREAST,1179,MK-1775,0.551425
1298157,JIMT1_BREAST,1180,Dinaciclib,-0.518522
1298157,JIMT1_BREAST,1190,Gemcitabine,2.697398
1298157,JIMT1_BREAST,1191,Bortezomib,-5.406625
1298157,JIMT1_BREAST,1199,Tamoxifen,3.821708
1298157,JIMT1_BREAST,1200,Fulvestrant,3.418328
1298157,JIMT1_BREAST,1372,Trametinib,0.793246
1298157,JIMT1_BREAST,1373,Dabrafenib,5.75924
1298157,JIMT1_BREAST,1375,Temozolomide,6.832485
1298157,JIMT1_BREAST,1378,Bleomycin (50 uM),5.13823
1298157,JIMT1_BREAST,1494,SN-38,-2.660308
1298157,JIMT1_BREAST,1507,Ruxolitinib,5.590177
1298157,JIMT1_BREAST,1510,Linsitinib,3.791221
1298157,JIMT1_BREAST,1511,Epirubicin,0.630818
1298157,JIMT1_BREAST,1512,Cyclophosphamide,5.604463
1298157,JIMT1_BREAST,1529,Pevonedistat,2.1499
1298157,JIMT1_BREAST,1549,Sapitinib,2.342267
1298157,JIMT1_BREAST,1553,Uprosertib,4.541431
1298157,JIMT1_BREAST,1557,LCL161,5.603643
1298157,JIMT1_BREAST,1558,Lapatinib,2.080514
1298157,JIMT1_BREAST,1560,Alpelisib,3.08304
1298157,JIMT1_BREAST,1561,Taselisib,0.443988
1298157,JIMT1_BREAST,1563,EPZ5676,5.659315
1298157,JIMT1_BREAST,1578,Leflunomide,5.530888
1298157,JIMT1_BREAST,1593,Entinostat,3.013306
1298157,JIMT1_BREAST,1598,LGK974,4.981329
1298157,JIMT1_BREAST,1613,VE-822,2.914053
1298157,JIMT1_BREAST,1624,I-BET-762,4.800041
1298157,JIMT1_BREAST,1626,OTX015,5.541343
1298157,JIMT1_BREAST,1630,Entospletinib,5.351835
1298157,JIMT1_BREAST,1631,PRT062607,4.921593
1298157,JIMT1_BREAST,1632,Ribociclib,4.74411
1298157,JIMT1_BREAST,1635,Picolinici-acid,4.481132
1298157,JIMT1_BREAST,1786,AZD4547,2.396425
1298157,JIMT1_BREAST,1799,Ibrutinib,4.550513
1298157,JIMT1_BREAST,1909,Venetoclax,3.425505
1298157,JIMT1_BREAST,1912,Afuresertib,3.655202
1298157,JIMT1_BREAST,1915,AZD3759,3.390357
1298157,JIMT1_BREAST,1917,AZD6738,1.215378
1298157,JIMT1_BREAST,1918,AZD8186,3.895332
1298157,JIMT1_BREAST,1919,Osimertinib,2.831681
1298157,JIMT1_BREAST,1922,Cediranib,3.828372
1298157,JIMT1_BREAST,1924,Ipatasertib,3.627373
1298157,JIMT1_BREAST,1925,GDC0810,5.346543
1298157,JIMT1_BREAST,1936,Savolitinib,2.026696
1298157,JIMT1_BREAST,1941,Sepantronium bromide,-3.272495
1298157,JIMT1_BREAST,2040,Foretinib,1.508614
1298157,JIMT1_BREAST,2045,AMG-319,5.604149
1298157,JIMT1_BREAST,2046,MK-8776,3.689841
1298157,JIMT1_BREAST,2048,Vinorelbine,-3.372542
1298157,JIMT1_BREAST,2106,Uprosertib,4.034041
1298157,JIMT1_BREAST,2169,AZD6482,5.042061
910704,AU565_BREAST,1003,Camptothecin,-2.834766
910704,AU565_BREAST,1004,Vinblastine,-2.717499
910704,AU565_BREAST,1005,Cisplatin,2.928827
910704,AU565_BREAST,1006,Cytarabine,1.747744
910704,AU565_BREAST,1007,Docetaxel,-5.785839
910704,AU565_BREAST,1008,Methotrexate,-2.467612
910704,AU565_BREAST,1010,Gefitinib,1.141896
910704,AU565_BREAST,1011,Navitoclax,1.905843
910704,AU565_BREAST,1012,Vorinostat,0.6084
910704,AU565_BREAST,1013,Nilotinib,1.803756
910704,AU565_BREAST,1014,Refametinib,3.896527
910704,AU565_BREAST,1016,Temsirolimus,0.806097
910704,AU565_BREAST,1017,Olaparib,4.459639
910704,AU565_BREAST,1018,Veliparib,5.35117
910704,AU565_BREAST,1019,Bosutinib,3.196855
910704,AU565_BREAST,1020,Lenalidomide,4.965087
910704,AU565_BREAST,1021,Axitinib,3.274392
910704,AU565_BREAST,1022,AZD7762,0.330046
910704,AU565_BREAST,1024,Lestaurtinib,0.439614
910704,AU565_BREAST,1026,Tanespimycin,-0.18574
910704,AU565_BREAST,1029,Motesanib,5.352421
910704,AU565_BREAST,1032,Afatinib,-1.533873
910704,AU565_BREAST,1033,Vismodegib,4.651092
910704,AU565_BREAST,1042,Doramapimod,4.105722
910704,AU565_BREAST,1051,Alisertib,2.659327
910704,AU565_BREAST,1053,MK-2206,1.704623
910704,AU565_BREAST,1054,Palbociclib,3.208095
910704,AU565_BREAST,1057,Dactolisib,-1.646264
910704,AU565_BREAST,1058,Pictilisib,0.200132
910704,AU565_BREAST,1059,AZD8055,-0.618275
910704,AU565_BREAST,1060,PD0325901,3.53451
910704,AU565_BREAST,1062,Selumetinib,4.983186
910704,AU565_BREAST,1068,Obatoclax Mesylate,0.729291
910704,AU565_BREAST,1072,Avagacestat,4.923951
910704,AU565_BREAST,1073,5-Fluorouracil,2.798046
910704,AU565_BREAST,1079,Dasatinib,3.060459
910704,AU565_BREAST,1080,Paclitaxel,-4.935218
910704,AU565_BREAST,1083,Crizotinib,3.053403
910704,AU565_BREAST,1085,Sorafenib,3.079448
910704,AU565_BREAST,1088,Irinotecan,2.424488
910704,AU565_BREAST,1089,Oxaliplatin,5.044274
910704,AU565_BREAST,1096,Tozasertib,4.321371
910704,AU565_BREAST,1131,PRIMA-1MET,3.024722
910704,AU565_BREAST,1133,Serdemetan,2.788181
910704,AU565_BREAST,1168,Erlotinib,1.852
910704,AU565_BREAST,1175,Rucaparib,4.150335
910704,AU565_BREAST,1177,Niraparib,4.557775
910704,AU565_BREAST,1179,MK-1775,1.639574
910704,AU565_BREAST,1180,Dinaciclib,-3.200944
910704,AU565_BREAST,1190,Gemcitabine,-2.733624
910704,AU565_BREAST,1191,Bortezomib,-5.396055
910704,AU565_BREAST,1199,Tamoxifen,2.90919
910704,AU565_BREAST,1200,Fulvestrant,2.295962
910704,AU565_BREAST,1372,Trametinib,3.349207
910704,AU565_BREAST,1373,Dabrafenib,4.47969
910704,AU565_BREAST,1375,Temozolomide,7.150543
910704,AU565_BREAST,1378,Bleomycin (50 uM),4.964441
910704,AU565_BREAST,1494,SN-38,-3.788018
910704,AU565_BREAST,1507,Ruxolitinib,4.548867
910704,AU565_BREAST,1510,Linsitinib,2.559316
910704,AU565_BREAST,1511,Epirubicin,-1.465033
910704,AU565_BREAST,1512,Cyclophosphamide,4.991953
910704,AU565_BREAST,1529,Pevonedistat,2.445696
910704,AU565_BREAST,1549,Sapitinib,0.4528
910704,AU565_BREAST,1553,Uprosertib,1.729176
910704,AU565_BREAST,1557,LCL161,4.247706
910704,AU565_BREAST,1558,Lapatinib,-0.866222
910704,AU565_BREAST,1560,Alpelisib,2.14008
910704,AU565_BREAST,1561,Taselisib,1.676478
910704,AU565_BREAST,1563,EPZ5676,4.898008
910704,AU565_BREAST,1578,Leflunomide,5.2147
910704,AU565_BREAST,1593,Entinostat,0.400068
910704,AU565_BREAST,1598,LGK974,3.589848
910704,AU565_BREAST,1613,VE-822,3.000976
910704,AU565_BREAST,1624,I-BET-762,5.345373
910704,AU565_BREAST,1626,OTX015,5.355332
910704,AU565_BREAST,1630,Entospletinib,3.647004
910704,AU565_BREAST,1631,PRT062607,4.378556
910704,AU565_BREAST,1632,Ribociclib,3.495166
910704,AU565_BREAST,1635,Picolinici-acid,5.135989
910704,AU565_BREAST,1786,AZD4547,2.5414
910704,AU565_BREAST,1799,Ibrutinib,-0.528153
910704,AU565_BREAST,1909,Venetoclax,3.050124
910704,AU565_BREAST,1912,Afuresertib,1.354569
910704,AU565_BREAST,1915,AZD3759,1.940468
910704,AU565_BREAST,1917,AZD6738,2.965914
910704,AU565_BREAST,1918,AZD8186,1.897394
910704,AU565_BREAST,1919,Osimertinib,-1.015011
910704,AU565_BREAST,1922,Cediranib,1.828098
910704,AU565_BREAST,1924,Ipatasertib,2.401112
910704,AU565_BREAST,1925,GDC0810,3.981588
910704,AU565_BREAST,1936,Savolitinib,2.678942
910704,AU565_BREAST,1941,Sepantronium bromide,-3.298394
910704,AU565_BREAST,2040,Foretinib,1.078181
910704,AU565_BREAST,2045,AMG-319,3.798879
910704,AU565_BREAST,2046,MK-8776,2.057474
910704,AU565_BREAST,2048,Vinorelbine,-5.069595
910704,AU565_BREAST,2106,Uprosertib,-0.246203
910704,AU565_BREAST,2169,AZD6482,3.33364
910852,CAL851_BREAST,1003,Camptothecin,-1.153588
910852,CAL851_BREAST,1004,Vinblastine,-1.900334
910852,CAL851_BREAST,1005,Cisplatin,4.583953
910852,CAL851_BREAST,1006,Cytarabine,2.909554
910852,CAL851_BREAST,1007,Docetaxel,-4.19891
910852,CAL851_BREAST,1008,Methotrexate,2.163297
910852,CAL851_BREAST,1010,Gefitinib,3.823928
910852,CAL851_BREAST,1011,Navitoclax,2.139491
910852,CAL851_BREAST,1012,Vorinostat,2.184527
910852,CAL851_BREAST,1013,Nilotinib,3.204835
910852,CAL851_BREAST,1014,Refametinib,0.515438
910852,CAL851_BREAST,1016,Temsirolimus,-0.697574
910852,CAL851_BREAST,1017,Olaparib,4.616088
910852,CAL851_BREAST,1018,Veliparib,5.058197
910852,CAL851_BREAST,1019,Bosutinib,1.973152
910852,CAL851_BREAST,1020,Lenalidomide,5.615954
910852,CAL851_BREAST,1021,Axitinib,3.979607
910852,CAL851_BREAST,1022,AZD7762,0.05537
910852,CAL851_BREAST,1024,Lestaurtinib,1.071448
910852,CAL851_BREAST,1026,Tanespimycin,-0.781763
910852,CAL851_BREAST,1029,Motesanib,5.799179
910852,CAL851_BREAST,1032,Afatinib,2.505667
910852,CAL851_BREAST,1033,Vismodegib,4.56695
910852,CAL851_BREAST,1042,Doramapimod,5.799179
910852,CAL851_BREAST,1051,Alisertib,4.051015
910852,CAL851_BREAST,1053,MK-2206,4.38687
910852,CAL851_BREAST,1054,Palbociclib,3.718892
910852,CAL851_BREAST,1057,Dactolisib,-1.72859
910852,CAL851_BREAST,1058,Pictilisib,1.193365
910852,CAL851_BREAST,1059,AZD8055,-0.287249
910852,CAL851_BREAST,1060,PD0325901,-0.163005
910852,CAL851_BREAST,1062,Selumetinib,2.913797
910852,CAL851_BREAST,1068,Obatoclax Mesylate,0.914817
910852,CAL851_BREAST,1072,Avagacestat,4.095163
910852,CAL851_BREAST,1073,5-Fluorouracil,5.058824
910852,CAL851_BREAST,1079,Dasatinib,0.88624
910852,CAL851_BREAST,1080,Paclitaxel,-3.560111
910852,CAL851_BREAST,1083,Crizotinib,2.248718
910852,CAL851_BREAST,1085,Sorafenib,3.120013
910852,CAL851_BREAST,1086,BI-2536,-0.101986
910852,CAL851_BREAST,1088,Irinotecan,4.226372
910852,CAL851_BREAST,1089,Oxaliplatin,4.510403
910852,CAL851_BREAST,1096,Tozasertib,5.200393
910852,CAL851_BREAST,1131,PRIMA-1MET,4.437712
910852,CAL851_BREAST,1133,Serdemetan,3.932632
910852,CAL851_BREAST,1168,Erlotinib,3.627856
910852,CAL851_BREAST,1175,Rucaparib,3.222434
910852,CAL851_BREAST,1177,Niraparib,5.439017
910852,CAL851_BREAST,1179,MK-1775,1.410705
910852,CAL851_BREAST,1180,Dinaciclib,-3.158879
910852,CAL851_BREAST,1190,Gemcitabine,1.482215
910852,CAL851_BREAST,1191,Bortezomib,-5.658033
910852,CAL851_BREAST,1199,Tamoxifen,4.031147
910852,CAL851_BREAST,1200,Fulvestrant,3.581649
910852,CAL851_BREAST,1248,Daporinad,-4.587479
910852,CAL851_BREAST,1372,Trametinib,-0.555474
910852,CAL851_BREAST,1373,Dabrafenib,5.347494
910852,CAL851_BREAST,1375,Temozolomide,6.809996
910852,CAL851_BREAST,1378,Bleomycin (50 uM),4.930278
910852,CAL851_BREAST,1494,SN-38,-2.636919
910852,CAL851_BREAST,1507,Ruxolitinib,5.399458
910852,CAL851_BREAST,1510,Linsitinib,3.589272
910852,CAL851_BREAST,1511,Epirubicin,0.568611
910852,CAL851_BREAST,1512,Cyclophosphamide,5.495627
910852,CAL851_BREAST,1529,Pevonedistat,1.501055
910852,CAL851_BREAST,1549,Sapitinib,2.783853
910852,CAL851_BREAST,1553,Uprosertib,4.646054
910852,CAL851_BREAST,1557,LCL161,4.760382
910852,CAL851_BREAST,1558,Lapatinib,3.017949
910852,CAL851_BREAST,1560,Alpelisib,3.115844
910852,CAL851_BREAST,1561,Taselisib,0.936574
910852,CAL851_BREAST,1563,EPZ5676,6.083854
910852,CAL851_BREAST,1578,Leflunomide,4.574361
910852,CAL851_BREAST,1593,Entinostat,2.026443
910852,CAL851_BREAST,1598,LGK974,3.70208
910852,CAL851_BREAST,1613,VE-822,2.696965
910852,CAL851_BREAST,1624,I-BET-762,2.099048
910852,CAL851_BREAST,1626,OTX015,0.759929
910852,CAL851_BREAST,1630,Entospletinib,3.164881
910852,CAL851_BREAST,1631,PRT062607,2.110079
910852,CAL851_BREAST,1632,Ribociclib,5.32799
910852,CAL851_BREAST,1635,Picolinici-acid,5.777684
910852,CAL851_BREAST,1786,AZD4547,3.494285
910852,CAL851_BREAST,1799,Ibrutinib,3.074064
910852,CAL851_BREAST,1909,Venetoclax,3.437641
910852,CAL851_BREAST,1912,Afuresertib,2.890848
910852,CAL851_BREAST,1915,AZD3759,3.572382
910852,CAL851_BREAST,1917,AZD6738,2.027231
910852,CAL851_BREAST,1918,AZD8186,3.821016
910852,CAL851_BREAST,1919,Osimertinib,3.428494
910852,CAL851_BREAST,1922,Cediranib,2.273241
910852,CAL851_BREAST,1924,Ipatasertib,3.435308
910852,CAL851_BREAST,1925,GDC0810,4.48405
910852,CAL851_BREAST,1936,Savolitinib,3.030925
910852,CAL851_BREAST,1941,Sepantronium bromide,-3.567656
910852,CAL851_BREAST,2040,Foretinib,1.293835
910852,CAL851_BREAST,2045,AMG-319,5.758578
910852,CAL851_BREAST,2046,MK-8776,5.058959
910852,CAL851_BREAST,2048,Vinorelbine,-0.231771
910852,CAL851_BREAST,2106,Uprosertib,4.665413
910852,CAL851_BREAST,2169,AZD6482,4.178039
749713,HCC1599_BREAST,1003,Camptothecin,-3.247021
749713,HCC1599_BREAST,1005,Cisplatin,2.378795
749713,HCC1599_BREAST,1007,Docetaxel,-3.618968
749713,HCC1599_BREAST,1008,Methotrexate,2.946795
749713,HCC1599_BREAST,1009,Tretinoin,6.076944
749713,HCC1599_BREAST,1010,Gefitinib,4.39206
749713,HCC1599_BREAST,1011,Navitoclax,2.808999
749713,HCC1599_BREAST,1012,Vorinostat,0.095137
749713,HCC1599_BREAST,1013,Nilotinib,3.678592
749713,HCC1599_BREAST,1014,Refametinib,5.918632
749713,HCC1599_BREAST,1016,Temsirolimus,3.619558
749713,HCC1599_BREAST,1017,Olaparib,4.608563
749713,HCC1599_BREAST,1018,Veliparib,5.821683
749713,HCC1599_BREAST,1019,Bosutinib,3.530742
749713,HCC1599_BREAST,1020,Lenalidomide,5.848862
749713,HCC1599_BREAST,1021,Axitinib,3.280754
749713,HCC1599_BREAST,1022,AZD7762,-1.253888
749713,HCC1599_BREAST,1024,Lestaurtinib,1.860501
749713,HCC1599_BREAST,1026,Tanespimycin,1.233761
749713,HCC1599_BREAST,1029,Motesanib,6.001057
749713,HCC1599_BREAST,1031,Elesclomol,-2.148777
749713,HCC1599_BREAST,1032,Afatinib,2.42362
749713,HCC1599_BREAST,1033,Vismodegib,5.662838
749713,HCC1599_BREAST,1042,Doramapimod,4.463617
749713,HCC1599_BREAST,1051,Alisertib,3.404177
749713,HCC1599_BREAST,1053,MK-2206,2.246822
749713,HCC1599_BREAST,1054,Palbociclib,4.469876
749713,HCC1599_BREAST,1057,Dactolisib,-1.100607
749713,HCC1599_BREAST,1058,Pictilisib,0.623402
749713,HCC1599_BREAST,1059,AZD8055,0.415135
749713,HCC1599_BREAST,1060,PD0325901,5.101781
749713,HCC1599_BREAST,1062,Selumetinib,5.729257
749713,HCC1599_BREAST,1072,Avagacestat,5.993906
749713,HCC1599_BREAST,1073,5-Fluorouracil,5.304199
749713,HCC1599_BREAST,1079,Dasatinib,3.748441
749713,HCC1599_BREAST,1080,Paclitaxel,-3.198342
749713,HCC1599_BREAST,1083,Crizotinib,2.134351
749713,HCC1599_BREAST,1085,Sorafenib,2.684625
749713,HCC1599_BREAST,1086,BI-2536,-4.236904
749713,HCC1599_BREAST,1088,Irinotecan,1.585604
749713,HCC1599_BREAST,1089,Oxaliplatin,2.666273
749713,HCC1599_BREAST,1096,Tozasertib,2.770638
749713,HCC1599_BREAST,1131,PRIMA-1MET,3.5294
749713,HCC1599_BREAST,1133,Serdemetan,6.073943
749713,HCC1599_BREAST,1168,Erlotinib,5.092315
749713,HCC1599_BREAST,1175,Rucaparib,5.300626
749713,HCC1599_BREAST,1177,Niraparib,3.39174
749713,HCC1599_BREAST,1179,MK-1775,-0.372657
749713,HCC1599_BREAST,1180,Dinaciclib,-1.594749
749713,HCC1599_BREAST,1190,Gemcitabine,-3.17331
749713,HCC1599_BREAST,1191,Bortezomib,-4.680204
749713,HCC1599_BREAST,1199,Tamoxifen,4.995554
749713,HCC1599_BREAST,1200,Fulvestrant,3.606224
749713,HCC1599_BREAST,1248,Daporinad,-4.55806
749713,HCC1599_BREAST,1372,Trametinib,3.86801
749713,HCC1599_BREAST,1373,Dabrafenib,6.680931
749713,HCC1599_BREAST,1375,Temozolomide,7.328043
749713,HCC1599_BREAST,1494,SN-38,-3.78724
749713,HCC1599_BREAST,1502,Bicalutamide,5.043039
749713,HCC1599_BREAST,1507,Ruxolitinib,4.900582
749713,HCC1599_BREAST,1510,Linsitinib,1.695335
749713,HCC1599_BREAST,1511,Epirubicin,-1.082021
749713,HCC1599_BREAST,1512,Cyclophosphamide,4.848167
749713,HCC1599_BREAST,1529,Pevonedistat,1.082237
749713,HCC1599_BREAST,1549,Sapitinib,3.292514
749713,HCC1599_BREAST,1553,Uprosertib,1.944039
749713,HCC1599_BREAST,1557,LCL161,5.482661
749713,HCC1599_BREAST,1558,Lapatinib,2.611356
749713,HCC1599_BREAST,1560,Alpelisib,1.940398
749713,HCC1599_BREAST,1561,Taselisib,1.455865
749713,HCC1599_BREAST,1563,EPZ5676,5.716103
749713,HCC1599_BREAST,1578,Leflunomide,5.014848
749713,HCC1599_BREAST,1593,Entinostat,-0.32945
749713,HCC1599_BREAST,1598,LGK974,6.012511
749713,HCC1599_BREAST,1613,VE-822,2.716891
749713,HCC1599_BREAST,1624,I-BET-762,1.3849
749713,HCC1599_BREAST,1626,OTX015,0.849153
749713,HCC1599_BREAST,1630,Entospletinib,2.79852
749713,HCC1599_BREAST,1631,PRT062607,2.552966
749713,HCC1599_BREAST,1632,Ribociclib,5.566216
749713,HCC1599_BREAST,1635,Picolinici-acid,6.001503
749713,HCC1599_BREAST,1786,AZD4547,3.451291
749713,HCC1599_BREAST,1799,Ibrutinib,2.219468
749713,HCC1599_BREAST,1909,Venetoclax,3.387655
749713,HCC1599_BREAST,1912,Afuresertib,1.765955
749713,HCC1599_BREAST,1915,AZD3759,3.042849
749713,HCC1599_BREAST,1917,AZD6738,0.68235
749713,HCC1599_BREAST,1918,AZD8186,4.360387
749713,HCC1599_BREAST,1919,Osimertinib,1.962365
749713,HCC1599_BREAST,1922,Cediranib,2.265789
749713,HCC1599_BREAST,1924,Ipatasertib,3.618791
749713,HCC1599_BREAST,1925,GDC0810,5.906208
749713,HCC1599_BREAST,1936,Savolitinib,3.637333
749713,HCC1599_BREAST,1941,Sepantronium bromide,-6.660181
749713,HCC1599_BREAST,2040,Foretinib,1.35409
749713,HCC1599_BREAST,2045,AMG-319,5.445247
749713,HCC1599_BREAST,2046,MK-8776,0.868241
749713,HCC1599_BREAST,2048,Vinorelbine,-5.178073
749713,HCC1599_BREAST,2169,AZD6482,3.554243
906844,DU4475_BREAST,1003,Camptothecin,-4.328225
906844,DU4475_BREAST,1004,Vinblastine,-3.727606
906844,DU4475_BREAST,1005,Cisplatin,1.540395
906844,DU4475_BREAST,1006,Cytarabine,-1.605741
906844,DU4475_BREAST,1007,Docetaxel,-5.664126
906844,DU4475_BREAST,1010,Gefitinib,1.978754
906844,DU4475_BREAST,1011,Navitoclax,-1.124332
906844,DU4475_BREAST,1012,Vorinostat,-0.044249
906844,DU4475_BREAST,1013,Nilotinib,0.348671
906844,DU4475_BREAST,1014,Refametinib,-3.311806
906844,DU4475_BREAST,1016,Temsirolimus,0.961395
906844,DU4475_BREAST,1017,Olaparib,2.093546
906844,DU4475_BREAST,1018,Veliparib,2.979168
906844,DU4475_BREAST,1019,Bosutinib,1.463886
906844,DU4475_BREAST,1020,Lenalidomide,3.226431
906844,DU4475_BREAST,1021,Axitinib,1.081851
906844,DU4475_BREAST,1022,AZD7762,-0.894418
906844,DU4475_BREAST,1024,Lestaurtinib,-2.397064
906844,DU4475_BREAST,1026,Tanespimycin,-2.413713
906844,DU4475_BREAST,1029,Motesanib,4.397445
906844,DU4475_BREAST,1032,Afatinib,1.660731
906844,DU4475_BREAST,1033,Vismodegib,3.216009
906844,DU4475_BREAST,1042,Doramapimod,4.795828
906844,DU4475_BREAST,1051,Alisertib,1.242883
906844,DU4475_BREAST,1053,MK-2206,2.401768
906844,DU4475_BREAST,1054,Palbociclib,3.745635
906844,DU4475_BREAST,1057,Dactolisib,-1.864342
906844,DU4475_BREAST,1058,Pictilisib,2.137285
906844,DU4475_BREAST,1059,AZD8055,-0.676135
906844,DU4475_BREAST,1060,PD0325901,-5.658016
906844,DU4475_BREAST,1062,Selumetinib,-2.513759
906844,DU4475_BREAST,1068,Obatoclax Mesylate,-0.961841
906844,DU4475_BREAST,1072,Avagacestat,2.84077
906844,DU4475_BREAST,1073,5-Fluorouracil,2.266759
906844,DU4475_BREAST,1079,Dasatinib,1.195162
906844,DU4475_BREAST,1080,Paclitaxel,-3.051144
906844,DU4475_BREAST,1083,Crizotinib,0.989044
906844,DU4475_BREAST,1085,Sorafenib,0.918897
906844,DU4475_BREAST,1086,BI-2536,-2.827587
906844,DU4475_BREAST,1088,Irinotecan,0.391939
906844,DU4475_BREAST,1089,Oxaliplatin,1.767788
906844,DU4475_BREAST,1096,Tozasertib,-0.04641
906844,DU4475_BREAST,1131,PRIMA-1MET,5.517381
906844,DU4475_BREAST,1133,Serdemetan,1.770582
906844,DU4475_BREAST,1168,Erlotinib,1.811247
906844,DU4475_BREAST,1175,Rucaparib,1.425798
906844,DU4475_BREAST,1177,Niraparib,1.64881
906844,DU4475_BREAST,1179,MK-1775,-0.077489
906844,DU4475_BREAST,1180,Dinaciclib,-3.669753
906844,DU4475_BREAST,1190,Gemcitabine,-3.382542
906844,DU4475_BREAST,1191,Bortezomib,-6.085832
906844,DU4475_BREAST,1199,Tamoxifen,2.6594
906844,DU4475_BREAST,1200,Fulvestrant,1.848037
906844,DU4475_BREAST,1372,Trametinib,-7.424411
906844,DU4475_BREAST,1373,Dabrafenib,-5.137555
906844,DU4475_BREAST,1375,Temozolomide,5.654698
906844,DU4475_BREAST,1378,Bleomycin (50 uM),0.53242
906844,DU4475_BREAST,1494,SN-38,-6.63663
906844,DU4475_BREAST,1507,Ruxolitinib,3.223257
906844,DU4475_BREAST,1510,Linsitinib,1.958055
906844,DU4475_BREAST,1511,Epirubicin,-3.79024
906844,DU4475_BREAST,1512,Cyclophosphamide,4.173918
906844,DU4475_BREAST,1529,Pevonedistat,-3.951626
906844,DU4475_BREAST,1549,Sapitinib,3.484709
906844,DU4475_BREAST,1553,Uprosertib,2.422726
906844,DU4475_BREAST,1557,LCL161,4.051157
906844,DU4475_BREAST,1558,Lapatinib,1.079038
906844,DU4475_BREAST,1560,Alpelisib,3.843379
906844,DU4475_BREAST,1561,Taselisib,3.465103
906844,DU4475_BREAST,1563,EPZ5676,4.140807
906844,DU4475_BREAST,1578,Leflunomide,4.397096
906844,DU4475_BREAST,1593,Entinostat,-1.101251
906844,DU4475_BREAST,1598,LGK974,2.766472
906844,DU4475_BREAST,1613,VE-822,2.125656
906844,DU4475_BREAST,1624,I-BET-762,2.955158
906844,DU4475_BREAST,1626,OTX015,2.120311
906844,DU4475_BREAST,1630,Entospletinib,2.322822
906844,DU4475_BREAST,1631,PRT062607,1.55157
906844,DU4475_BREAST,1632,Ribociclib,3.254817
906844,DU4475_BREAST,1635,Picolinici-acid,4.242696
906844,DU4475_BREAST,1786,AZD4547,0.386869
906844,DU4475_BREAST,1799,Ibrutinib,3.948095
906844,DU4475_BREAST,1909,Venetoclax,0.157032
906844,DU4475_BREAST,1912,Afuresertib,2.624424
906844,DU4475_BREAST,1915,AZD3759,2.161913
906844,DU4475_BREAST,1917,AZD6738,0.640435
906844,DU4475_BREAST,1918,AZD8186,3.575682
906844,DU4475_BREAST,1919,Osimertinib,0.55197
906844,DU4475_BREAST,1922,Cediranib,1.562914
